SKU,Item ID,Publish Status,Product Category,Price,Buy Box Item Price,MSRP,Shipping Weight,WPID,GTIN,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Condition,Product Type,Impressions,Clicks,Added to Cart,Sales Rank,Transactability Score,Buy Box Win %
192333140789,1140320385,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.9,20.9,-1.0,0.5,4PYNPUPY2NXC,192333140789,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,07-16-24,12-31-49,04-02-24,12-15-24,1,5.0,18.0,14.89,09-09-24,New,Makeup Sets,Very low,Medium,Very low,404,86,100
651986006427,499906302,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,28.99,42.99,0.5,4TK68RLDW7GX,651986702558,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,06-06-24,12-31-49,09-15-20,12-15-24,0,0.0,36.0,0.0,12-15-24,New,Concealer Makeup,Very low,High,Very low,185,100,0
716170260433,1274439023,PUBLISHED,"Beauty, Personal Care, & Hygiene",40.89,40.89,-1.0,0.5,43PW4VB2KXG7,716170260433,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,08-28-23,01-11-24,0,0.0,24.82,0.0,12-14-24,New,Lipsticks,Very low,Very low,Very low,-1,100,100
773602585250,5408420287,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.0,23.0,-1.0,0.5,45H6CDUG30F6,4314065188044,UNNAV,"('UNNAV',)",M.A.C,01-10-24,12-31-49,12-02-24,01-10-24,0,0.0,17.96,0.0,11-21-24,New,Eye Creams & Serums,Very low,Very low,Very low,-1,80,100
CL-SCB-14-58,638872014,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.27,13.81,32.0,0.0,3QB7W97FIBVT,192333100912,Gel Eyeliner,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Eyeliner', 'Gel Eyeliner')",Clinique,04-08-24,12-31-49,10-04-22,12-16-24,3,3.7,27.0,0.0,12-16-24,New,Eyeliner,Very low,Medium,Very low,213,100,0
18084811023,138684269,PUBLISHED,"Beauty, Personal Care, & Hygiene",32.0,27.0,22.0,0.5,3B7YRORDJYTE,18084811023,Aveda,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Aveda')",Aveda,10-30-24,12-31-49,04-06-16,12-18-24,7,4.4,45.0,0.0,11-21-24,New,Hair Styling Creams,Very low,Medium,Very low,2017,7,0
651986503872,820043148,PUBLISHED,"Beauty, Personal Care, & Hygiene",12.89,9.99,0.0,0.5,28OAZBEZDWXY,651986503872,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-20-24,12-31-49,07-22-20,12-18-24,1,3.0,29.0,0.0,12-16-24,New,Lip Plumpers,Very low,High,Very low,10,100,0
KATZBBHONEYPOTHOLIDAYSET,118948516,PUBLISHED,"Beauty, Personal Care, & Hygiene",28.0,14.97,-1.0,0.9,12DEN76JND1D,792850652262,All Body Wash,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Wash', 'All Body Wash')",Burt's Bees,06-10-24,12-31-49,05-26-22,12-18-24,12,4.6,14.79,4.99,12-15-24,New,Body Care Sets,Low,Medium,Very low,129,0,0
20714712099,283195294,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,17.0,37.95,0.5,6OITIQSX929Y,20714712099,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Clinique,07-30-24,12-31-49,05-04-17,10-12-24,0,0.0,40.0,0.0,12-16-24,New,Foundation Makeup,Very low,High,Very low,149,100,0
192333027219,2591608367,PUBLISHED,"Beauty, Personal Care, & Hygiene",30.0,29.88,-1.0,0.5,3DJEHA9M5FCG,192333027325,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Clinique,07-24-24,12-31-49,02-23-23,07-12-24,1,1.0,19.99,0.0,08-09-24,New,Face Serums,Very low,High,Very low,3276,100,0
20714755966,159802357,PUBLISHED,"Beauty, Personal Care, & Hygiene",30.36,33.27,38.0,0.5,4JVAY2MZ9AF5,20714755966,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,08-27-24,12-31-49,10-24-16,11-12-24,2,5.0,40.0,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,689,0,0
651986504268,397376074,PUBLISHED,Clothing,14.8,14.88,-1.0,0.5,1VVPL9DUATZP,651986504268,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-20-24,12-31-49,08-04-22,11-13-24,2,5.0,19.0,0.0,05-16-24,New,Lipsticks,Very low,Medium,Very low,485,0,0
716170284743,5756771960,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,25.87,-1.0,1.0,6Z3D11KYNWED,716170284743,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,09-09-24,12-31-49,07-05-24,12-17-24,0,0.0,25.87,0.0,12-16-24,New,Tinted Moisturizers,Very low,Medium,Very low,117,65,0
773602144938,223977494,PUBLISHED,"Beauty, Personal Care, & Hygiene",65.0,65.0,0.0,0.5,4XSHVYM1KQFA,773602144938,Dermatologist Recommended Face Moisturizers Dry Skin,"('Home Page', 'Beauty', 'Dermatologist Recommended', 'Dermatologist Recommended Skin Concerns', 'Dermatologist Recommended Dry Skin', 'Dermatologist Recommended Face Moisturizers Dry Skin')",M.A.C,07-11-24,12-31-49,07-16-21,11-18-24,2,5.0,67.0,0.0,09-15-24,New,Facial Moisturizers,Very low,Very low,Very low,6279,0,100
773602650361,2277679225,PUBLISHED,Other,29.81,23.79,74.75,1.0,6NR5TCQBU3EX,773602650361,Makeup Sets,"('Home Page', 'Beauty', 'Makeup', 'Makeup Sets', 'Makeup Sets')",M.A.C,01-10-24,12-31-49,12-03-23,09-11-24,0,0.0,45.89,0.0,12-16-24,New,Makeup Sets,Very low,Medium,Very low,846,100,0
20714495428,508793476,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.46,24.99,24.5,0.3,1JTHSYZ6WVT9,20714495428,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,03-16-18,12-18-24,2296,4.5,27.3,0.0,12-16-24,New,Foundation Makeup,Very low,High,Very low,182,0,0
192333104422,837915658,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.0,20.0,34.0,0.5,2JQBZU5D01T7,192333104422,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Clinique,08-26-24,12-31-49,10-04-22,12-12-24,0,0.0,24.95,4.19,08-09-24,New,Eye Shadow,Very low,Medium,Very low,312,0,0
788980901271,519496250,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,21.0,69.0,1.0,1KZ471UUO9E8,889809012717,Peel-off Masks,"('Home Page', 'Beauty', 'Skin Care', 'Beauty Face Masks', 'Peel-off Masks')",GlamGlow,02-10-24,12-31-49,12-18-21,11-13-24,0,0.0,21.0,0.0,11-14-24,New,Facial Masks,Very low,Medium,Very low,1232,100,100
KATZAURACIFOAMBATH,877821202,PUBLISHED,"Beauty, Personal Care, & Hygiene",26.45,26.45,-1.0,1.8,6ITGSK3POL28,935411057780,Bubble Baths,"('Home Page', 'Personal Care', 'Bath & Body', 'Bath & Shower', 'Bubble Baths')",Aura Cacia,10-14-24,12-31-49,04-13-21,12-18-24,0,0.0,24.32,0.0,04-12-24,New,Bubble Bath,Very low,Very low,Very low,-1,100,100
20714394813,52075960,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.0,12.52,28.0,0.3,4K4XYCJV0DHS,20714394813,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,05-22-16,11-12-24,0,0.0,13.99,14.27,09-09-24,New,Foundation Makeup,Very low,Very low,Very low,2957,100,0
20714576219,676013890,PUBLISHED,Household Cleaning Products & Supplies,21.4,15.99,99.99,0.5,47RJ2226L8GG,3373604699343,Wash-off Face Masks,"('Home Page', 'Beauty', 'Skin Care', 'Beauty Face Masks', 'Wash-off Face Masks')",coming soon,06-06-24,12-31-49,09-20-21,12-13-24,0,0.0,30.8,0.0,12-16-24,New,Facial Masks,Very low,High,Very low,561,86,0
192333165379,5403356880,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.95,13.95,-1.0,0.5,1LUYFNZDNS7L,192333165379,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,07-16-24,12-31-49,04-02-24,12-17-24,0,0.0,13.95,-1.0,10-08-24,New,Makeup Sets,Very low,Medium,Very low,641,88,100
716170273877,1023512527,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,29.0,55.0,0.5,5JRVEB3MECA1,716170273877,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Bobbi Brown,10-29-24,12-31-49,01-06-23,11-26-24,0,0.0,29.0,0.0,12-12-24,New,Concealer Makeup,Very low,Very low,Very low,1122,100,100
887167393271,597346191,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.99,39.8,58.73,0.5,109WVJBE39A0,887167393271,Premium Eye Cream and Treatments,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Eye Cream and Treatments')",Estee Lauder,02-10-24,12-31-49,10-10-18,12-18-24,78,4.0,42.0,0.0,09-13-24,New,Eye Creams & Serums,Low,High,Very low,48,0,0
887167582873,5320283426,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.75,29.75,-1.0,0.5,7H853E454E6H,887167582873,All Mascara,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Mascara', 'All Mascara')",Estee Lauder,09-24-24,12-31-49,12-02-24,12-12-24,0,0.0,29.75,0.0,12-16-24,New,Mascara,Very low,Medium,Very low,2749,100,0
CL-MS-ARH-101,1940699044,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.41,30.96,150.0,0.031,59EW7MRXE3UT,192333101674,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Clinique,04-08-24,12-31-49,03-06-22,12-17-24,29,4.8,68.0,0.0,12-15-24,New,Face Serums,Low,Medium,Low,270,0,0
18084860519,115388192,PUBLISHED,Health & Beauty Electronics,29.0,22.75,26.0,0.5,30JHJ7DQLSGH,18084860519,Premium Face Moisturizers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Moisturizers')",Aveda,07-31-24,12-31-49,06-26-16,12-18-24,0,0.0,19.5,0.0,04-12-24,New,Shaving Creams & Balms,Very low,Very low,Very low,776,14,0
2071497089,5032155118,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,19.74,-1.0,0.5,52MIPYNVHP83,2789999963111,All Mascara,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Mascara', 'All Mascara')",Clinique,06-06-24,12-31-49,01-09-23,06-12-24,0,0.0,12.74,5.1,09-09-24,New,Mascara,Very low,Very low,Very low,641,86,0
20714324728,141714062,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.97,18.97,36.4,0.2,5MS9H369IOO2,20714324728,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Clinique,10-10-24,12-31-49,08-19-16,12-18-24,0,0.0,39.0,0.0,12-15-24,New,Foundation Makeup,Very low,High,Very low,152,100,100
20714462727,54707286,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,19.45,29.5,1.0,1PO8VL0KJ4V5,20714462727,Premium Skin Care,"('Home Page', 'Beauty', 'Premium Beauty', 'Premium Skin Care')",Clinique,08-26-24,12-31-49,08-25-16,12-18-24,3,5.0,37.0,0.0,12-16-24,New,Facial Moisturizers,Very low,High,Very low,1453,100,0
20714711917,591167495,PUBLISHED,"Beauty, Personal Care, & Hygiene",21.0,21.99,29.85,0.5,15YNK5S4PCXR,20714711917,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Clinique,11-25-24,12-31-49,02-13-17,12-18-24,1450,4.2,40.0,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,306,90,0
192333042816,771119226,PUBLISHED,"Beauty, Personal Care, & Hygiene",43.89,44.0,63.0,1.0,1IP741PN5PNW,192333042816,Skin Care Products for Dry Skin,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Concern', 'Skin Care Products for Dry Skin')",Clinique,04-09-24,12-31-49,11-05-21,12-17-24,23,4.5,54.4,0.0,12-16-24,New,Facial Moisturizers,Very low,Low,Very low,3335,0,0
192333125717,5409523737,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,18.5,-1.0,0.3,6V09MNPKLORK,767194391481,Face Toner,"('Home Page', 'Beauty', 'Skin Care', 'Face Cleansers', 'Face Toners', 'Face Toner')",Clinique,11-27-24,12-31-49,12-02-24,06-12-24,0,0.0,36.0,0.0,12-16-24,New,Facial Toners & Astringents,Very low,Very low,Very low,1322,100,0
651986009558,5078411740,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.49,22.5,29.0,0.5,4NCW6HSD7GZC,651986009558,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-22-24,12-31-49,09-26-23,12-12-24,0,0.0,31.0,0.0,12-16-24,New,Blush,Very low,Medium,Very low,58,88,0
773602685097,5490375322,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.0,22.0,-1.0,0.5,3SRTZCMA8BZN,773602685097,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",M.A.C,08-27-24,12-31-49,04-15-24,11-11-24,0,0.0,19.99,0.0,12-16-24,New,Lipsticks,Very low,Very low,Very low,1473,100,0
887167519282,139104576,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,28.0,52.99,0.2,2B488JKRWP58,887167519282,Estee Lauder Lipstick,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Lipstick')",Estee Lauder,09-27-24,12-31-49,01-02-22,12-18-24,1,5.0,16.55,0.0,09-23-24,New,Lipsticks,Very low,Medium,Very low,634,6,0
20714520854,34031946,PUBLISHED,"Beauty, Personal Care, & Hygiene",54.5,39.99,62.89,1.0,19Q1FXNO9RUI,20714520854,Premium Face Treatments and Serums,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Treatments and Serums')",Clinique,09-09-24,12-31-49,06-06-16,12-11-24,1,5.0,54.5,0.0,08-09-24,New,Facial Moisturizers,Very low,Very low,Very low,2727,0,0
716170124421,202237860,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.99,34.99,70.34,0.5,1W34AXIUIAUH,716170124421,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Bobbi Brown,10-29-24,12-31-49,12-29-16,12-18-24,483,4.6,41.66,0.0,12-16-24,New,Foundation Makeup,Very low,Very low,Very low,2433,100,0
717334263871,2746326259,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.0,37.99,-1.0,1.0,0VXYNX92VGY8,717334263871,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Origins,11-06-24,12-31-49,06-13-23,06-12-24,0,0.0,24.69,0.0,12-14-24,New,Skin Care Sets,Very low,Very low,Very low,-1,14,0
887167548237,5313292388,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.99,34.97,-1.0,0.5,2FI6KQCN9O5M,887167548237,Estee Lauder Foundation,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Foundation')",Estee Lauder,08-26-24,12-31-49,12-02-24,12-14-24,0,0.0,52.0,0.0,12-16-24,New,Foundation Makeup,Very low,Very low,Very low,4005,100,0
887167679160,5319978358,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,39.0,-1.0,1.0,7JGJ4AHIIEUB,887167679160,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Estee Lauder,05-11-24,12-31-49,12-02-24,11-21-24,0,0.0,31.99,0.0,09-22-24,New,Skin Care Sets,Very low,Medium,Very low,413,100,43
KATZAURAANGMINETALBATH2.5oz,24820669,PUBLISHED,"Beauty, Personal Care, & Hygiene",7.99,7.99,26.64,0.23,2VU2HKOUM99A,51381885113,Bubble Baths,"('Home Page', 'Personal Care', 'Bath & Body', 'Bath & Shower', 'Bubble Baths')",Aura Cacia,10-14-24,12-31-49,02-28-16,12-12-24,0,3.4,19.75,0.0,12-16-24,New,Bath Minerals & Salts,Very low,Very low,Very low,-1,100,100
KATZAURALAVENDERSHOVERTABLE,24820269,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.0,6.94,7.91,0.24,6G61D971A4N6,51381882679,Aromatherapy Accessories,"('Home Page', 'Health and Medicine', 'Aromatherapy', 'Aromatherapy Accessories')",Aura Cacia,10-14-24,12-31-49,02-28-16,10-12-24,14,4.3,8.42,-1.0,07-31-23,New,Bath Minerals & Salts,Very low,Low,Very low,244,0,0
LOT CC005,5460402576,PUBLISHED,"Beauty, Personal Care, & Hygiene",39.0,29.99,-1.0,1.0,3Y5RL0F7MRJL,100149609994,Face Toner,"('Home Page', 'Beauty', 'Skin Care', 'Face Cleansers', 'Face Toners', 'Face Toner')",Dr. Jart+,07-31-24,12-31-49,02-29-24,11-30-24,0,0.0,39.0,0.0,12-16-24,New,Facial Toners & Astringents,Very low,Low,Very low,533,100,0
20714598907,51434554,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,14.44,42.0,1.0,14U0S0G90EGY,20714598907,Premium Face Moisturizers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Moisturizers')",Clinique,08-30-24,12-31-49,04-22-16,12-18-24,352,4.5,28.9,0.0,12-16-24,New,Facial Moisturizers,Very low,High,Very low,127,0,0
20714985417,658669119,PUBLISHED,Other,28.95,31.0,86.59,0.9,6N8JOPJWGYAP,20714985417,Clinique Moisturiser,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Moisturiser')",Clinique,08-26-24,12-31-49,01-10-20,12-18-24,3,3.7,45.0,0.0,09-25-24,New,Facial Moisturizers,Very low,Low,Very low,1654,100,0
716170190952,599049164,PUBLISHED,"Beauty, Personal Care, & Hygiene",11.98,11.49,35.99,0.5,6Q9R02NQ7W5I,716170190952,Premium Lipstick,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Lips', 'Premium Lipstick')",Bobbi Brown,10-29-24,12-31-49,02-23-18,03-12-24,0,0.0,15.0,0.0,11-22-24,New,Lipsticks,Very low,Very low,Very low,914,100,0
18084027073,2467417187,PUBLISHED,"Beauty, Personal Care, & Hygiene",120.0,120.0,-1.0,3.0,1T67N03UJTBG,18084027073,Aveda,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Aveda')",Aveda,10-29-24,12-31-49,05-20-23,12-16-24,0,0.0,117.99,0.0,12-15-24,New,Shampoo & Conditioner Sets,Very low,Medium,Very low,2900,100,100
192333100912,54707293,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.95,14.99,24.0,0.2,3SI8HJB4UNLX,20714456504,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Clinique,02-10-24,12-31-49,09-13-16,07-12-24,1,3.0,21.99,0.0,03-19-24,New,Eyeliner,Very low,Medium,Very low,407,100,0
651986160419,1141120668,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.99,14.99,-1.0,0.5,1TBULTADFLU0,651986160419,UNNAV,"('UNNAV',)",Too Faced,08-21-24,12-31-49,08-25-22,10-29-24,722,4.6,16.99,0.0,05-19-24,New,Eyebrow Color,Very low,High,Very low,281,0,0
717334259928,600293172,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,28.0,48.99,1.0,64GBC61TX5L0,717334259928,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Origins,09-24-24,12-31-49,11-20-21,12-16-24,1,5.0,24.5,0.0,09-09-24,New,Skin Care Sets,Very low,Very low,Very low,549,0,0
B62,356720064,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.0,17.0,-1.0,0.5,10I3J777XSMS,773602420667,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",M.A.C,08-27-24,12-31-49,01-23-21,11-12-24,2,5.0,24.81,0.0,12-15-24,New,Eye Shadow,Very low,Very low,Very low,3651,92,0
KATZBBHIVEWATER&BALMMILKHONEY,878132768,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.49,15.37,4.99,0.15,6U5G3UW5BFYB,792850648609,Burt's Bees Lip Balm,"('Home Page', 'Beauty', 'Beauty by Top Brands', ""Burt's Bees"", ""Burt's Bees Lip Balm"")",Burt's Bees,05-10-24,12-30-49,07-06-21,02-12-24,11,5.0,12.15,0.0,12-16-24,New,Lip Balms & Conditioners,Low,Low,Very low,3021,3,0
20714146559,1143014574,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,9.99,33.5,0.5,60B1203G48AT,366869517227,Clinique Makeup Removers,"('Home Page', 'Beauty', 'Skin Care', 'Makeup Remover', 'Clinique Makeup Removers')",Clinique,11-06-24,12-31-49,12-02-23,12-15-24,2,5.0,28.0,0.0,10-20-24,New,Makeup Removers,Very low,High,Very low,157,94,0
850002889475,154171966,PUBLISHED,Medicine & Supplements,47.78,47.78,65.0,1.0,1IVZOVSOU9LX,850002889475,Vitamin C,"('Home Page', 'Health and Medicine', 'Vitamins and Supplements', 'Letter Vitamins', 'Vitamin C')",Hush and Hush,07-22-24,12-31-49,07-07-21,12-14-24,1,5.0,59.99,0.0,12-13-24,New,Vitamin Supplements,Very low,High,Very low,2003,100,86
KATZAURALAVENDERBBATH13oZ,24820567,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.0,11.99,11.99,1.0,4TTGTBQWC5IS,51381882600,Essential Oils,"('Home Page', 'Health and Medicine', 'Aromatherapy', 'Essential Oils', 'Essential Oils')",Aura Cacia,10-14-24,12-31-49,11-12-15,12-16-24,16,5.0,12.0,0.0,07-31-23,New,Aromatherapy & Essential Oils,Very low,Very low,Very low,1057,100,0
18084014318,399619451,PUBLISHED,"Beauty, Personal Care, & Hygiene",9.85,9.85,25.41,0.5,7H3CB8RRYWNA,18084014318,Aveda,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Aveda')",Aveda,09-09-24,12-31-49,03-19-20,12-18-24,0,0.0,9.75,0.0,12-16-24,New,Shampoos,Very low,Very low,Very low,11580,100,100
20714801267,5318448796,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,29.0,-1.0,0.3,507N6QVU223P,767194390620,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,06-29-24,12-31-49,12-02-24,11-19-24,0,0.0,58.29,0.0,12-16-24,New,Foundation Makeup,Very low,High,Very low,1559,0,100
3145891338508,257786862,PUBLISHED,"Beauty, Personal Care, & Hygiene",68.0,68.0,-1.0,0.5,5J3Q04YOWA8T,641785663785,Premium Hand Lotions & Foot Creams,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Hand Lotions & Foot Creams')",CHANEL,07-22-24,12-31-49,03-08-19,12-16-24,0,0.0,75.0,0.0,12-16-24,New,Hand Creams & Lotions,Very low,Medium,Very low,1205,100,100
690251117772,6142001739,PUBLISHED,"Beauty, Personal Care, & Hygiene",39.0,38.95,-1.0,1.0,66J42GMXPTAA,690251117772,Body Oils,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Oils')",Jo Malone,10-22-24,12-31-49,05-29-24,11-18-24,0,0.0,41.89,0.0,12-14-24,New,Body Oils,Very low,High,Very low,1537,100,0
773602470341,646218859,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.06,27.5,95.06,0.5,2TQAAJD5EFTT,773602470341,Makeup Tools and Accessories,"('Home Page', 'Beauty', 'Makeup', 'Makeup Tools and Accessories')",Mac Group,09-09-24,12-31-49,11-26-21,11-14-24,0,0.0,20.06,0.0,12-15-24,New,Makeup Brushes & Applicators,Very low,Very low,Very low,979,26,0
887167386655,389819140,PUBLISHED,"Beauty, Personal Care, & Hygiene",88.0,72.4,125.65,1.0,4XQDEGCOYQJA,7426992783043,Night Creams,"('Home Page', 'Beauty', 'Skin Care', 'Moisturizers', 'Night Creams')",Estee Lauder,05-12-24,12-31-49,03-19-22,12-17-24,0,0.0,68.0,0.0,02-09-24,New,Facial Moisturizers,Very low,Medium,Very low,-1,74,0
KATZBBMISTLETOEKITPINKHOLIDAY,469918303,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.19,16.99,9.99,0.2,2EKPW9QNAAUQ,792850648692,Burt's Bees Lip Balm,"('Home Page', 'Beauty', 'Beauty by Top Brands', ""Burt's Bees"", ""Burt's Bees Lip Balm"")",Burt's Bees,05-10-24,12-30-49,07-16-21,06-12-24,6,4.2,18.04,0.0,12-15-24,New,Lip Balms & Conditioners,Low,Low,Very low,1554,0,0
20714495435,145991075,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.5,24.3,28.19,0.3,640UA0ZOVR5T,20714495435,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,08-19-16,12-18-24,0,0.0,39.0,0.0,12-16-24,New,Foundation Makeup,Very low,High,Very low,182,0,0
887167412965,118353485,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.99,29.99,120.0,1.0,22I1D51XK1Y9,887167412965,Skin Care Products for Dry Skin,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Concern', 'Skin Care Products for Dry Skin')",Estee Lauder,09-24-24,12-31-49,09-04-21,12-18-24,7,5.0,35.0,0.0,09-23-24,New,Facial Moisturizers,Very low,Medium,Very low,1738,0,0
KATZINCELLDERMFIRSTPACKAGEEX,3855671112,PUBLISHED,"Beauty, Personal Care, & Hygiene",85.0,57.3,-1.0,0.5,4DVEV2WL7Z4I,758430507490,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",INCELLDERM,10-14-24,12-31-49,07-21-23,11-19-24,1,5.0,70.0,0.0,12-15-24,New,Skin Care Sets,Very low,High,Very low,168,100,0
20714324698,585491820,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,15.0,31.0,0.3,3D60LLD5TDE0,20714324698,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,11-17-17,12-17-24,1,5.0,39.0,0.0,12-14-24,New,Foundation Makeup,Very low,High,Very low,182,100,0
192333034705,1258402249,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.95,24.75,45.0,0.5,1IMNJPZARFWA,192333034705,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Clinique,10-10-24,12-31-49,06-07-22,12-18-24,3556,4.3,48.0,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,374,0,0
